original_index_1,original_index_2,title1,title2,ratio,token_sort,token_set,final_score,year1,year2,doi1,doi2,source1,source2
124332,118713,2022 - PH 2223,2022 - PH 3223,91.67,91.67,91.67,91.67,2022.0,2022.0,,,repositories_combined,repositories_combined
122371,126325,2022 - PH 4143,2022 - PH 2143,91.67,91.67,91.67,91.67,2022.0,2022.0,,,repositories_combined,repositories_combined
118713,123621,2022 - PH 3223,2022 - PH 3233,91.67,91.67,91.67,91.67,2022.0,2022.0,,,repositories_combined,repositories_combined
122505,124056,2022 - PH 4112,2022 - PH 4212,91.67,91.67,91.67,91.67,2022.0,2022.0,,,repositories_combined,repositories_combined
123034,124332,2022 - PH 4223,2022 - PH 2223,91.67,91.67,91.67,91.67,2022.0,2022.0,,,repositories_combined,repositories_combined
123034,124056,2022 - PH 4223,2022 - PH 4212,91.67,91.67,91.67,91.67,2022.0,2022.0,,,repositories_combined,repositories_combined
123034,118713,2022 - PH 4223,2022 - PH 3223,91.67,91.67,91.67,91.67,2022.0,2022.0,,,repositories_combined,repositories_combined
124493,125392,2023 - PH 4141,2023 - PH 4143,91.67,91.67,91.67,91.67,2023.0,2023.0,,,repositories_combined,repositories_combined
126639,126694,2016 - PH 4213,2016 - PH 4212,91.67,91.67,91.67,91.67,2016.0,2016.0,,,repositories_combined,repositories_combined
126694,123175,2016 - PH 4212,2016 - PH 4112,91.67,91.67,91.67,91.67,2016.0,2016.0,,,repositories_combined,repositories_combined
122125,118640,2016 - PH 2244,2016 - PH 2214,91.67,91.67,91.67,91.67,2016.0,2016.0,,,repositories_combined,repositories_combined
119185,124847,2017 - PH 1112,2017 - PH 1132,91.67,91.67,91.67,91.67,2017.0,2017.0,,,repositories_combined,repositories_combined
71487,71486,SMTG-Bham/sumo: v2.4.0,SMTG-Bham/sumo: v2.4.0.post1,87.5,87.5,100.0,91.25,2026.0,2026.0,10.5281/zenodo.19486205,10.5281/zenodo.19486493,openalex,openalex
144757,154462,Snippets from the worldwide web,Snippets from the world wide web,98.41,85.71,85.71,90.79,2009.0,2009.0,10.4038/sljch.v38i2.682,10.4038/sljch.v33i3.644,sljol; repositories_combined,sljol; repositories_combined
151214,144757,Snippets from the world wide web,Snippets from the worldwide web,98.41,85.71,85.71,90.79,2009.0,2009.0,10.4038/sljch.v32i2.729,10.4038/sljch.v38i2.682,sljol; repositories_combined,sljol; repositories_combined
148779,144757,Snippets from the world wide web,Snippets from the worldwide web,98.41,85.71,85.71,90.79,2009.0,2009.0,10.4038/sljch.v31i3.772,10.4038/sljch.v38i2.682,sljol; repositories_combined,sljol; repositories_combined
70589,70619,"FIGURE 17. Gastrodia javanica. A. Inflorescence. B. Flower bud. C. Floral bract. D in Study of the tribe Gastrodieae (Orchidaceae, Epidendroideae) in Sri Lanka II: Revisiting genera Didymoplexis and Gastrodia with descriptions of one new species in each and notes on the specimen C.P.3463 housed at PDA","FIGURE 15 in Study of the tribe Gastrodieae (Orchidaceae, Epidendroideae) in Sri Lanka II: Revisiting genera Didymoplexis and Gastrodia with descriptions of one new species in each and notes on the specimen C.P.3463 housed at PDA",86.99,86.99,99.27,90.68,2025.0,2025.0,10.5281/zenodo.18421068,10.5281/zenodo.18421061,openalex,openalex
70589,70617,"FIGURE 17. Gastrodia javanica. A. Inflorescence. B. Flower bud. C. Floral bract. D in Study of the tribe Gastrodieae (Orchidaceae, Epidendroideae) in Sri Lanka II: Revisiting genera Didymoplexis and Gastrodia with descriptions of one new species in each and notes on the specimen C.P.3463 housed at PDA","FIGURE 18 in Study of the tribe Gastrodieae (Orchidaceae, Epidendroideae) in Sri Lanka II: Revisiting genera Didymoplexis and Gastrodia with descriptions of one new species in each and notes on the specimen C.P.3463 housed at PDA",86.99,86.99,99.27,90.68,2025.0,2025.0,10.5281/zenodo.18421068,10.5281/zenodo.18421071,openalex,openalex
70587,70589,"FIGURE 16 in Study of the tribe Gastrodieae (Orchidaceae, Epidendroideae) in Sri Lanka II: Revisiting genera Didymoplexis and Gastrodia with descriptions of one new species in each and notes on the specimen C.P.3463 housed at PDA","FIGURE 17. Gastrodia javanica. A. Inflorescence. B. Flower bud. C. Floral bract. D in Study of the tribe Gastrodieae (Orchidaceae, Epidendroideae) in Sri Lanka II: Revisiting genera Didymoplexis and Gastrodia with descriptions of one new species in each and notes on the specimen C.P.3463 housed at PDA",86.99,86.99,99.27,90.68,2025.0,2025.0,10.5281/zenodo.18421065,10.5281/zenodo.18421068,openalex,openalex
70620,70589,"FIGURE 14 in Study of the tribe Gastrodieae (Orchidaceae, Epidendroideae) in Sri Lanka II: Revisiting genera Didymoplexis and Gastrodia with descriptions of one new species in each and notes on the specimen C.P.3463 housed at PDA","FIGURE 17. Gastrodia javanica. A. Inflorescence. B. Flower bud. C. Floral bract. D in Study of the tribe Gastrodieae (Orchidaceae, Epidendroideae) in Sri Lanka II: Revisiting genera Didymoplexis and Gastrodia with descriptions of one new species in each and notes on the specimen C.P.3463 housed at PDA",86.99,86.99,99.27,90.68,2025.0,2025.0,10.5281/zenodo.18421060,10.5281/zenodo.18421068,openalex,openalex
84001,83997,Final examination medical degrees- November 2024: Medicine paper II,Final examination medical degrees- January 2024: Medicine paper II,91.47,86.82,93.33,90.64,2024.0,2024.0,,,repositories_combined,repositories_combined
56564,5022,"Legal Capacity, Disability and Human Rights: Introduction","Legal Capacity, Disability and Human Rights",86.6,86.6,100.0,90.62,2023.0,2023.0,10.1017/9781839704284.002,10.1017/9781839704284,openalex; crossref,openalex; crossref
350,36231,Investigating Impact of Boundary Layer in Pervious Concrete,Investigation of boundary layer impact on pervious concrete,86.44,93.22,93.22,90.51,2022.0,2022.0,10.1007/978-3-030-87379-0_32,10.1080/10298436.2022.2111423,openalex; crossref; repositories_combined,openalex; crossref; repositories_combined
142691,150411,Editorial Vol.19(2),Editorial Vol.4(2),91.43,85.71,93.75,90.41,2014.0,2014.0,10.4038/jccpsl.v19i2.7587,10.4038/sljid.v4i2.7566,sljol; repositories_combined,sljol; repositories_combined
178768,178373,Effect of Dilution and Leaching Temperature on Extractable Protein Content in Natural Rubber Latex Gloves,Effect of Dilution Level and Leaching Temperature on the Protein Content in Natural Rubber Gloves,89.11,86.14,94.57,89.85,2013.0,2013.0,,,repositories_combined,repositories_combined
131821,131727,14 Batch - MLS 1232 - (2020/2021),14 Batch - NUR 1232 - (2020/2021),88.89,88.89,92.0,89.82,2023.0,2023.0,,,repositories_combined,repositories_combined
119569,127821,"In vitro Fermentation, Microbial Profile and Methanogenesis of Two Fibrous Feeds as Influenced by Exogenous Fibrolytic Enzyme Cellulase","In-vitro Fermentation, Microbial Profile and Methanogenesis of Two Fibrous Feeds as Influenced by Exogenous Fibrolytic Enzymes Xylanase and Combination of Xylanase and Cellulase.",86.45,86.45,97.32,89.71,2013.0,2013.0,,,repositories_combined,repositories_combined
131698,119164,07 Batch - MLS 1105 - (2013/2014) - End,07 Batch - MLS 1101 - (2013/2014),89.66,89.66,89.8,89.7,2015.0,2015.0,,,repositories_combined,repositories_combined
102502,110531,Budget 1989 - an overview,Budget 1989 - an overview - part II,85.19,85.19,100.0,89.63,1989.0,1989.0,,,repositories_combined,repositories_combined
91989,91988,Profitability of listed Telecom Companies in Sri Lanka: An inter and intra Comparison of SLT PLC & Dialog PLC. Financial Information and Strategies.,Profitability of listed Telecom Companies in Sri Lanka: An inter and intra Comparison of SLT PLC & Dialog PLC,85.14,85.14,100.0,89.6,2011.0,2011.0,,,repositories_combined,repositories_combined
117064,114026,Use of acrylamide based hydrogels for pre-concentration of trace level chromium ions,Use of acrylic based hydrogels for pre-concentration of trace level lead ions,89.44,88.2,90.37,89.35,2016.0,2016.0,,,repositories_combined,repositories_combined
83959,83960,Final examination medical degrees- 2018: Paediatrics paper II,Final examination medical degrees- 2018: Psychiatry paper II,90.6,85.47,90.6,89.06,2018.0,2018.0,,,repositories_combined,repositories_combined
125792,124399,CEE 6301 - 2022 January - Construction Processes and Technology (N/C),CEE 6301 - 2022 November - Construction Processes and Technology,87.8,87.8,91.89,89.03,2022.0,2022.0,,,repositories_combined,repositories_combined
178040,173589,COMPUTER NETWORKS-1-CST131-2,COMPUTER NETWORKS-CST232-2,88.89,88.89,88.89,88.89,2017.0,2017.0,,,repositories_combined,repositories_combined
171972,179028,AGRICULTURAL FARM MACHANIZATION-EAG202-2,AGRICULTURAL FARM MECHANIZATION-AAS202-2,92.5,80.0,92.5,88.75,2013.0,2013.0,,,repositories_combined,repositories_combined
12325,12339,The Impact of COVID-19 on Economy of Sri Lanka,The Impact of COVID-19 on the Sri Lankan Economy,78.72,91.49,98.85,88.59,2021.0,2021.0,10.2139/ssrn.3909354,10.2139/ssrn.3910286,openalex; crossref,openalex; crossref
12339,12345,The Impact of COVID-19 on the Sri Lankan Economy,The Impact of COVID-19 on Economy of Sri Lanka,78.72,91.49,98.85,88.59,2021.0,2021.0,10.2139/ssrn.3910286,10.2139/ssrn.3910899,openalex; crossref,openalex; crossref
85362,85361,"PHABP 1222 - Biochemistry for Pharmacy II (16th, 17th, & 18th)",PHABP 1222 - Biochemistry for Pharmacy II (14th Batch),88.46,88.46,88.46,88.46,2025.0,2025.0,,,repositories_combined,repositories_combined
86101,86075,Second examination for medical degrees part II-2014 Pathology,Second examination for medical degrees part I-2014 Microbiology,90.32,83.87,90.32,88.39,2014.0,2014.0,,,repositories_combined,repositories_combined
123149,124695,CEE 6253 - 2022 January - Ecological Engineering,CEE 6253 - 2022 November - Ecological Engineering,87.64,87.64,90.0,88.35,2022.0,2022.0,,,repositories_combined,repositories_combined
177668,177986,OPERATING SYSTEMS CONCEPT & DESIGN - CST322-2,OPERATING SYSTEMS CONCEPT & DESIGN - IIT413-2,90.24,82.93,90.67,88.18,2013.0,2013.0,,,repositories_combined,repositories_combined
150222,146100,Paediatric Crossword Puzzle 22,Paediatric crossword puzzle – 23 (Answers),85.29,85.29,94.74,88.13,2014.0,2014.0,10.4038/sljch.v43i1.6669,10.4038/sljch.v43i3.7387,sljol; repositories_combined,sljol; repositories_combined
150222,144842,Paediatric Crossword Puzzle 22,Paediatric crossword puzzle 21 (Answers),85.29,85.29,94.74,88.13,2014.0,2014.0,10.4038/sljch.v43i1.6669,10.4038/sljch.v43i1.6670,sljol; repositories_combined,sljol; repositories_combined
101957,96700,GH1 gene alterations in a cohort of growth hormone deficient children in Sri Lanka,GH1 gene sequence variants in a cohort of growth hormone deficient children in Sri Lanka,89.41,82.35,91.78,88.0,2015.0,2015.0,,,repositories_combined,repositories_combined
178499,176425,Evaluation and Multiplication of Common Bean Germplasms Collected from Uva Region,EVALUATION OF COMMON BEAN GERMPLASM COLLECTED FROM UVA REGION,85.92,85.92,91.07,87.46,2013.0,2013.0,,,repositories_combined,repositories_combined
148779,156329,Snippets from the world wide web,Snippets from the world wide web: A new feature,82.05,82.05,100.0,87.44,2009.0,2009.0,10.4038/sljch.v31i3.772,10.4038/sljch.v31i1.801,sljol; repositories_combined,sljol; repositories_combined
156329,154462,Snippets from the world wide web: A new feature,Snippets from the world wide web,82.05,82.05,100.0,87.44,2009.0,2009.0,10.4038/sljch.v31i1.801,10.4038/sljch.v33i3.644,sljol; repositories_combined,sljol; repositories_combined
151214,156329,Snippets from the world wide web,Snippets from the world wide web: A new feature,82.05,82.05,100.0,87.44,2009.0,2009.0,10.4038/sljch.v32i2.729,10.4038/sljch.v31i1.801,sljol; repositories_combined,sljol; repositories_combined
84026,84037,First examination for medical degrees(1st): 2021 Biochemistry,First examination for medical degrees(2nd): 2021 Biochemistry(New Curriculum),84.21,82.71,96.49,87.44,2021.0,2021.0,,,repositories_combined,repositories_combined
126551,119990,MME 8335 - 2015 December - Energy Management,MME 8335 - 2015 October - Energy Management,91.14,78.48,91.14,87.34,2015.0,2015.0,,,repositories_combined,repositories_combined
142691,144480,Editorial Vol.19(2),Editorial Vol.4,84.85,84.85,92.86,87.25,2014.0,2014.0,10.4038/jccpsl.v19i2.7587,10.4038/sljda.v4i0.7121,sljol; repositories_combined,sljol; repositories_combined
84014,84062,First examination for medical degrees: 2023 Anatomy,First examination for medical degrees: 2023 Physiology,87.38,81.55,91.3,86.81,2023.0,2023.0,,,repositories_combined,repositories_combined
73577,75982,තොරතුරු තාක්ෂණය පිළිබඳ පදනම් පාඨමාලාව (සිද්ධාන්ත) - FNDI 12020,තොරතුරු තාක්ෂණය පිළිබඳ පදනම් පාඨමාලාව 1-1 FNDI 11010,86.79,83.02,90.0,86.62,2022.0,2022.0,,,repositories_combined,repositories_combined
125382,122382,EIE 6301 - 2022 November - Communication Systems (N/C),EIE 6301 - 2022 January - Communication System (N/C),87.23,85.11,87.23,86.6,2022.0,2022.0,,,repositories_combined,repositories_combined
82332,79705,Evaluation of library material by the undergraduates: a case study at University of Peradeniya,Evaluation of Internet-based resource by the undergraduates: a case study at University of Peradeniya,86.01,83.94,89.57,86.46,2014.0,2014.0,,,repositories_combined,repositories_combined
72538,70584,MRPT/mrpt: Release of v3.0.5,MRPT/mrpt: Release of v2.15.6,87.27,87.27,84.44,86.42,2026.0,2026.0,10.5281/zenodo.20778640,10.5281/zenodo.18422000,openalex,openalex
72538,70693,MRPT/mrpt: Release of v3.0.5,MRPT/mrpt: Release of v2.15.7,87.27,87.27,84.44,86.42,2026.0,2026.0,10.5281/zenodo.20778640,10.5281/zenodo.18475132,openalex,openalex
39160,111303,"Multivariate Analysis and Hydrogeochemical Evolution of Groundwater in a Geologically Controlled Aquifer System: A Case Study in North Central Province, Sri Lanka",Multivariate analysis on hydrogeochemical evolution of groundwater in a geologically controlled aquifer system,80.74,81.48,98.62,86.33,2025.0,2025.0,10.3390/w18010089,,openalex; crossref,repositories_combined
143135,23273,Medico-Legal Death Investigation Systems – Hong Kong,Medico-Legal Death Investigation Systems – Sri Lanka,86.0,84.0,88.89,86.27,2022.0,2022.0,10.4038/sljfmsl.v13i0.7916,10.4038/sljfmsl.v13i0.7923,sljol; repositories_combined,openalex; crossref; sljol; repositories_combined
154160,23273,Medico-Legal Death Investigation Systems – New Zealand,Medico-Legal Death Investigation Systems – Sri Lanka,88.24,80.39,88.89,86.08,2022.0,2022.0,10.4038/sljfmsl.v13i0.7918,10.4038/sljfmsl.v13i0.7923,sljol; repositories_combined,openalex; crossref; sljol; repositories_combined
84828,145922,A novel bacillus pumilus strain producing thermostable alkaline xylanase at and above 40°C,A novel Bacillus pumilus strain for alkaline xylanase production at and above 40°C,81.4,88.37,89.93,86.05,2010.0,2010.0,,10.4038/cjsbs.v39i1.2354,repositories_combined,sljol; repositories_combined
74757,75644,Foundation Course in Information Technology (Practical) FNDI 12020,Foundation Course in Information Technology (Theory) FNDI 11010,86.4,83.2,88.07,85.94,2018.0,2018.0,,,repositories_combined,repositories_combined
160231,169108,Enhancing stockpile inventory management through UAV- based volume estimation: a case study of salt stockpiles in Hambantota mahalewaya,Enhancing UAV-based stockpile volume estimation through geomatics: a case study of salt stockpiles in Hambantota Mahalewaya,76.86,87.84,95.73,85.82,2024.0,2024.0,10.31705/iserme.2024.29,,repositories_combined,repositories_combined
83916,84002,Final examination medical degrees - September 2025: Obstetrics and Gynaecology paper II,Final examination medical degrees- September 2025: Medicine paper II,84.0,81.33,92.68,85.8,2025.0,2025.0,,,repositories_combined,repositories_combined
126368,129294,MME 6205 - 2022 November - Power Hydraulics,MME 6205 - 2023 September - Power Hydraulics,88.61,78.48,88.61,85.57,2023.0,2023.0,,,repositories_combined,repositories_combined
90055,90056,"Impact of internal audit practices on satisfaction of administrators: a case in University of Jaffna, Sri Lanka","Impact of Internal Audit Practices on Satisfaction of Administrators: A Comparative Study between University of Peradeniya and University of Jaffna, Sri Lanka",82.26,79.25,95.96,85.47,2019.0,2019.0,,,repositories_combined,repositories_combined
74939,74688,තොරතුරු තාක්ෂණය පිළිබඳ පදනම් පාඨමාලාව (ප්‍රායෝගික) – FNDI 21010,තොරතුරු තාක්ෂණය පිළිබඳ පදනම් පාඨමාලාව (සිද්ධාන්ත) – FNDI 32020,87.5,80.36,87.8,85.45,2019.0,2019.0,,,repositories_combined,repositories_combined
123157,119291,EIE 1101 - 2022 May - Computer Programming l - Part - ll,EIE 1101 - 2022 October - Computer Programming - Part - 1,84.54,82.47,89.66,85.45,2022.0,2022.0,,,repositories_combined,repositories_combined
84034,84042,First examination for medical degrees(2nd): 2020 Biochemistry,First examination for medical degrees2nd): 2020 Anatomy,87.5,83.93,83.93,85.36,2020.0,2020.0,,,repositories_combined,repositories_combined
11750,11749,"A GIS based approach to neighbourhood physical environment and walking among adults in Colombo Municipal Council Area, Sri Lanka","A GIS based approach: Objectively measured neighbourhood physical environment and walking among adults in Colombo, Sri Lanka",82.73,83.53,90.58,85.33,2020.0,2020.0,10.21203/rs.3.rs-34855/v2,10.21203/rs.3.rs-34855/v1,openalex; crossref,openalex; crossref
11751,11749,"A GIS based approach to neighbourhood physical environment and walking among adults in Colombo Municipal Council Area, Sri Lanka","A GIS based approach: Objectively measured neighbourhood physical environment and walking among adults in Colombo, Sri Lanka",82.73,83.53,90.58,85.33,2020.0,2020.0,10.21203/rs.3.rs-34855/v3,10.21203/rs.3.rs-34855/v1,openalex; crossref,openalex; crossref
